Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_Bullish FVG Top,Exit_Bullish FVG Top,Entry_Bullish FVG Bottom,Exit_Bullish FVG Bottom,Entry_Bearish FVG Bottom,Exit_Bearish FVG Bottom,Entry_Bearish FVG Top,Exit_Bearish FVG Top
-2,817,845,25651.0,24720.0,,,1660.516,201.48399999999998,0.0323674710537601,2026-02-03 20:00:00+00:00,2026-02-06 04:00:00+00:00,2 days 08:00:00,,,,,,,,,
2,845,859,24705.0,25431.5,,,1252.454,200.546,0.02534818862578436,2026-02-06 04:00:00+00:00,2026-02-09 08:00:00+00:00,3 days 04:00:00,,,,,,,,,
-2,859,860,25431.5,25281.75,25443.0,25389.75,96.64699999999999,202.853,0.00190014352279655,2026-02-09 08:00:00+00:00,2026-02-09 10:00:00+00:00,0 days 02:00:00,,,,,,,25283.25,,25350.75
-2,861,862,25316.0,25431.5,25431.5,24986.75,-433.99,202.99,-0.008571456786222054,2026-02-09 12:00:00+00:00,2026-02-09 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,867,868,25547.75,25531.5,25531.5,25580.25,-236.817,204.317,-0.004634791713556011,2026-02-10 00:00:00+00:00,2026-02-10 02:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,878,881,25500.0,25546.75,,,-297.687,204.187,-0.00583700000000002,2026-02-10 22:00:00+00:00,2026-02-11 04:00:00+00:00,0 days 06:00:00,,,,,,,,,
2,881,882,25533.25,25495.0,25495.0,25609.75,-280.613,204.113,-0.005495050571313863,2026-02-11 04:00:00+00:00,2026-02-11 06:00:00+00:00,0 days 02:00:00,,,,,,,25512.0,,25533.25
-2,885,886,25466.25,25657.0,,25430.75,-585.9929999999999,204.493,-0.011505286408481807,2026-02-11 12:00:00+00:00,2026-02-11 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,892,893,25532.5,25541.0,,,-221.29399999999998,204.29399999999998,-0.0043335748555762745,2026-02-12 02:00:00+00:00,2026-02-12 04:00:00+00:00,0 days 02:00:00,,25515.5,25541.0,25492.5,25484.75,,,,
2,894,900,25531.25,25047.25,,,-1170.314,202.31400000000002,-0.022919246022031783,2026-02-12 06:00:00+00:00,2026-02-12 18:00:00+00:00,0 days 12:00:00,,,,,,,25157.25,,25240.25
-2,907,908,24964.25,24856.75,25018.0,24856.75,15.716000000000008,199.284,0.0003147701212734494,2026-02-13 08:00:00+00:00,2026-02-13 10:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,915,919,25040.0,25110.0,25110.0,24900.0,-340.6,200.6,-0.006801118210862726,2026-02-16 00:00:00+00:00,2026-02-16 08:00:00+00:00,0 days 08:00:00,,,25074.75,,25056.0,,,,
2,920,923,25074.75,24910.75,,,-527.942,199.942,-0.010527363184079645,2026-02-16 10:00:00+00:00,2026-02-16 16:00:00+00:00,0 days 06:00:00,,25074.75,,25038.75,,,24985.0,,25068.0
-2,924,926,24985.0,24852.0,25051.5,24852.0,66.65199999999999,199.348,0.0013338403041825327,2026-02-16 22:00:00+00:00,2026-02-17 02:00:00+00:00,0 days 04:00:00,,,,,,,24901.0,,24968.5
-2,928,929,24844.5,24901.0,24901.0,24731.5,-311.98199999999997,198.982,-0.006278693473404666,2026-02-17 06:00:00+00:00,2026-02-17 08:00:00+00:00,0 days 02:00:00,,,24864.75,,24844.5,,,,
2,930,931,24864.75,24800.0,24800.0,24994.25,-328.159,198.659,-0.0065988799404779995,2026-02-17 10:00:00+00:00,2026-02-17 12:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,943,944,25106.5,25047.5,,25153.0,-318.616,200.61599999999999,-0.006345289068567849,2026-02-18 12:00:00+00:00,2026-02-18 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,946,948,25280.0,25159.5,,,-442.75800000000004,201.758,-0.008757080696202544,2026-02-18 18:00:00+00:00,2026-02-18 22:00:00+00:00,0 days 04:00:00,,,,,,,,,
-2,950,953,25214.75,25232.0,,,-236.287,201.787,-0.0046854916269247655,2026-02-19 02:00:00+00:00,2026-02-19 08:00:00+00:00,0 days 06:00:00,,,,,,,,,
2,953,954,25215.75,25115.0,,25318.75,-402.823,201.323,-0.007987527636497044,2026-02-19 08:00:00+00:00,2026-02-19 10:00:00+00:00,0 days 02:00:00,,,,,,,25115.0,,25215.75
-2,956,963,25115.0,25111.0,,,-192.904,200.904,-0.0038404140951622786,2026-02-19 14:00:00+00:00,2026-02-20 04:00:00+00:00,0 days 14:00:00,,,,,,,,,
2,966,967,25105.5,25028.5,,25151.5,-354.536,200.536,-0.007060922905339505,2026-02-20 10:00:00+00:00,2026-02-20 12:00:00+00:00,0 days 02:00:00,,,,,,,25050.0,,25117.75
-2,968,969,25050.0,25341.5,,24860.0,-784.566,201.566,-0.015659999999999986,2026-02-20 14:00:00+00:00,2026-02-20 16:00:00+00:00,0 days 02:00:00,,,25103.0,,25050.0,,,,
2,973,974,25103.0,25069.25,,,-268.189,200.68900000000002,-0.005341771899772985,2026-02-23 00:00:00+00:00,2026-02-23 02:00:00+00:00,0 days 02:00:00,,,,,,25169.75,25075.0,25246.0,25161.5
-2,976,977,25075.0,25169.75,25169.75,24885.5,-390.479,200.97899999999998,-0.007786221335991948,2026-02-23 06:00:00+00:00,2026-02-23 08:00:00+00:00,0 days 02:00:00,,,25100.0,,25062.5,,,,
2,979,980,25131.5,25100.0,25100.0,25242.5,-263.926,200.926,-0.005250900264608113,2026-02-23 12:00:00+00:00,2026-02-23 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,982,987,24999.5,25091.75,,,-384.865,200.365,-0.007697453949078965,2026-02-23 18:00:00+00:00,2026-02-24 04:00:00+00:00,0 days 10:00:00,,,25049.25,,25044.25,,,,
2,988,989,25045.75,25038.0,,25057.75,-215.835,200.335,-0.004308814868790162,2026-02-24 06:00:00+00:00,2026-02-24 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,1008,1009,25581.75,25553.25,25553.25,25638.75,-261.54,204.54000000000002,-0.005111847313025905,2026-02-25 22:00:00+00:00,2026-02-26 00:00:00+00:00,0 days 02:00:00,,,,,,,25554.75,,25581.75
-2,1012,1014,25554.75,25586.25,,,-267.564,204.56400000000002,-0.005235112845948316,2026-02-26 06:00:00+00:00,2026-02-26 10:00:00+00:00,0 days 04:00:00,,,,,,,,,
2,1014,1016,25577.0,25533.0,25533.0,25665.0,-292.44,204.44,-0.005716854986902301,2026-02-26 10:00:00+00:00,2026-02-26 14:00:00+00:00,0 days 04:00:00,,,,,,,,,
-2,1018,1024,25304.5,25256.0,,,-105.24200000000002,202.24200000000002,-0.002079511549329142,2026-02-26 18:00:00+00:00,2026-02-27 06:00:00+00:00,0 days 12:00:00,,,,,,,,,
2,1024,1025,25240.0,25300.0,25211.5,25297.0,-82.16000000000003,202.16000000000003,-0.0016275752773376277,2026-02-27 06:00:00+00:00,2026-02-27 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,1028,1029,25208.25,25244.75,25244.75,25135.25,-274.812,201.812,-0.005450834548213417,2026-02-27 14:00:00+00:00,2026-02-27 16:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,1033,1042,25027.0,25289.0,,,-725.264,201.264,-0.014489631198305751,2026-03-02 00:00:00+00:00,2026-03-02 18:00:00+00:00,0 days 18:00:00,,,25189.0,,25175.0,25117.5,,25129.0,
2,1043,1046,25189.0,25074.75,25074.75,25417.5,-429.555,201.055,-0.008526638612092602,2026-03-02 20:00:00+00:00,2026-03-03 02:00:00+00:00,0 days 06:00:00,,,,,,,25100.75,,25165.0
-2,1051,1053,24727.25,24911.0,24911.0,24359.75,-566.053,198.553,-0.011445935152514033,2026-03-03 12:00:00+00:00,2026-03-03 16:00:00+00:00,0 days 04:00:00,,,,,,,,,
-2,1060,1061,24844.25,24885.5,24885.5,24761.75,-281.419,198.91899999999998,-0.005663664630648903,2026-03-04 06:00:00+00:00,2026-03-04 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,1063,1064,24955.5,25211.0,24827.75,25211.0,310.334,200.666,0.006217747590711468,2026-03-04 12:00:00+00:00,2026-03-04 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,1070,1071,25273.0,25259.0,,,-230.128,202.128,-0.004552842954932156,2026-03-05 02:00:00+00:00,2026-03-05 04:00:00+00:00,0 days 02:00:00,,,,,,25335.75,,25366.0,
-2,1073,1077,25335.75,25086.25,25460.5,25086.25,297.312,201.688,0.00586744027707884,2026-03-05 08:00:00+00:00,2026-03-05 16:00:00+00:00,0 days 08:00:00,,,,,,,,,
-2,1079,1081,25102.0,25292.5,,,-582.578,201.578,-0.011604214803601279,2026-03-05 20:00:00+00:00,2026-03-06 00:00:00+00:00,0 days 04:00:00,,,,,,,,,
2,1084,1085,25328.5,25290.0,25290.0,25405.5,-279.474,202.474,-0.005516986793532952,2026-03-06 06:00:00+00:00,2026-03-06 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,1095,1096,24340.5,24463.0,,24144.0,-440.214,195.214,-0.009042829851482175,2026-03-09 04:00:00+00:00,2026-03-09 06:00:00+00:00,0 days 02:00:00,,,24425.75,,24340.5,,,,
2,1099,1100,24557.0,24783.5,24443.75,24783.5,255.63799999999998,197.36200000000002,0.005204992466506477,2026-03-09 12:00:00+00:00,2026-03-09 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
2,1104,1116,25127.25,25220.0,,,-15.88900000000001,201.389,-0.0003161706911818593,2026-03-09 22:00:00+00:00,2026-03-10 22:00:00+00:00,1 days 00:00:00,,,,,,,,,
-2,1117,1119,25250.0,25338.0,,,-378.352,202.352,-0.0074921188118811915,2026-03-11 00:00:00+00:00,2026-03-11 04:00:00+00:00,0 days 04:00:00,,,,,,,,,
2,1119,1120,25295.0,25230.0,25230.0,25425.0,-332.1,202.10000000000002,-0.006564538446333302,2026-03-11 04:00:00+00:00,2026-03-11 06:00:00+00:00,0 days 02:00:00,,,,,,,25267.25,,25295.0
-2,1123,1124,25267.25,25338.0,25338.0,25125.75,-343.921,202.421,-0.006805667415330185,2026-03-11 12:00:00+00:00,2026-03-11 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-2,1132,1134,25051.0,25136.5,,,-371.75,200.75,-0.0074198634785038655,2026-03-12 06:00:00+00:00,2026-03-12 10:00:00+00:00,0 days 04:00:00,,,,,,,,,
2,1135,1136,25031.5,24870.0,,25167.0,-522.606,199.606,-0.01043896690170382,2026-03-12 12:00:00+00:00,2026-03-12 14:00:00+00:00,0 days 02:00:00,,,,,,,24961.5,,25065.5
-2,1140,1147,24789.25,24884.5,24884.5,24598.75,-389.195,198.695,-0.007850076141875963,2026-03-12 22:00:00+00:00,2026-03-13 12:00:00+00:00,0 days 14:00:00,,,24826.0,,24784.25,,,,
2,1148,1149,24826.0,24617.0,,24998.5,-615.7719999999999,197.772,-0.012401756223314242,2026-03-13 14:00:00+00:00,2026-03-13 16:00:00+00:00,0 days 02:00:00,,,,,,,24698.25,,24826.0
-2,1152,1154,24698.25,24727.0,,,-255.20100000000002,197.70100000000002,-0.005166378184689293,2026-03-15 22:00:00+00:00,2026-03-16 02:00:00+00:00,0 days 04:00:00,,,,,,,,,
