Size,EntryBar,ExitBar,EntryPrice,ExitPrice,SL,TP,PnL,Commission,ReturnPct,EntryTime,ExitTime,Duration,Tag,Entry_Bullish FVG Top,Exit_Bullish FVG Top,Entry_Bullish FVG Bottom,Exit_Bullish FVG Bottom,Entry_Bearish FVG Bottom,Exit_Bearish FVG Bottom,Entry_Bearish FVG Top,Exit_Bearish FVG Top
1391,542,558,57.91,57.66,,,-669.26574,321.51574,-0.008308409601105217,2025-10-15 23:00:00+00:00,2025-10-16 15:00:00+00:00,0 days 16:00:00,,,,,,,,,
-1384,558,559,57.71,57.27,57.93,57.27,290.69535999999687,318.26464,0.0036395771963263785,2025-10-16 15:00:00+00:00,2025-10-16 16:00:00+00:00,0 days 01:00:00,,,,,,,,,
1414,579,590,56.7,56.72,,,-292.4717600000056,320.75176,-0.003647971781305214,2025-10-17 13:00:00+00:00,2025-10-20 01:00:00+00:00,2 days 12:00:00,,,,,,,,,
-1407,590,595,56.77,56.39000000000001,56.96,56.39000000000001,216.22775999999362,318.43224,0.002707063589924219,2025-10-20 01:00:00+00:00,2025-10-20 06:00:00+00:00,0 days 05:00:00,,,,,,,56.59,,56.64
-1415,596,598,56.59,56.73,56.73,56.31000000000002,-518.7955999999908,320.6956,-0.0064788831949107355,2025-10-20 07:00:00+00:00,2025-10-20 09:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1408,601,602,56.52,55.98000000000001,56.79,55.98000000000001,443.5199999999887,316.80000000000007,0.005573248407643198,2025-10-20 12:00:00+00:00,2025-10-20 13:00:00+00:00,0 days 01:00:00,,,,,,,,,
1414,608,627,56.57,56.57,,,-319.95992,319.95992,-0.004,2025-10-20 19:00:00+00:00,2025-10-21 15:00:00+00:00,0 days 20:00:00,,,,,,,,,
-1404,627,628,56.77,57.19,57.19,55.930000000000014,-909.6796799999925,319.99968,-0.01141307028360048,2025-10-21 15:00:00+00:00,2025-10-21 16:00:00+00:00,0 days 01:00:00,,,56.92,,56.77,,,,
1384,629,637,56.92,57.17,,,30.19888000000003,315.80111999999997,0.0003833450456782114,2025-10-21 17:00:00+00:00,2025-10-22 02:00:00+00:00,0 days 09:00:00,,,,,,,,,
-1377,637,638,57.24,57.45,,57.12000000000001,-605.0262600000012,315.85626,-0.00767610062893091,2025-10-22 02:00:00+00:00,2025-10-22 03:00:00+00:00,0 days 01:00:00,,,57.44,,57.24,,,,
1351,642,654,57.87,58.73,57.44,58.73,846.8067999999993,315.05319999999995,0.0108311733195092,2025-10-22 07:00:00+00:00,2025-10-22 19:00:00+00:00,0 days 12:00:00,,,,,,,,,
1328,659,660,59.51,59.79,59.37,59.79,54.979200000001526,316.8608,0.000695681398084274,2025-10-23 01:00:00+00:00,2025-10-23 02:00:00+00:00,0 days 01:00:00,,,,,,,,,
1315,664,666,60.16,60.579999999999984,59.95,60.579999999999984,234.75379999998358,317.5462,0.002967420212765858,2025-10-23 06:00:00+00:00,2025-10-23 08:00:00+00:00,0 days 02:00:00,,,,,,,,,
1296,669,670,61.19,61.03,61.03,61.50999999999999,-524.1542399999955,316.79424,-0.006609576728223463,2025-10-23 11:00:00+00:00,2025-10-23 12:00:00+00:00,0 days 01:00:00,,,,,,,,,
1283,675,683,61.44,60.95,60.95,62.41999999999999,-942.7227399999936,314.05274000000003,-0.011959309895833298,2025-10-23 17:00:00+00:00,2025-10-24 02:00:00+00:00,0 days 09:00:00,,,,,,,,,
1264,693,695,61.59,62.030000000000015,61.37,62.030000000000015,243.648640000015,312.5113600000001,0.0031297288520865897,2025-10-24 12:00:00+00:00,2025-10-24 14:00:00+00:00,0 days 02:00:00,,,,,,,,,
-1269,702,703,61.54,61.74,,,-566.6846400000036,312.88464,-0.007256418589535241,2025-10-26 22:00:00+00:00,2025-10-26 23:00:00+00:00,0 days 01:00:00,,61.49,61.58,61.31,61.21,,,,
1259,704,705,61.58,61.48,,61.75999999999999,-435.76508000000183,309.86508000000003,-0.005620656057161414,2025-10-27 00:00:00+00:00,2025-10-27 01:00:00+00:00,0 days 01:00:00,,,,,,,61.51,,61.58
-1254,709,712,61.51,61.04999999999999,61.74,61.04999999999999,269.45952000001,307.3804799999999,0.003493415704763603,2025-10-27 05:00:00+00:00,2025-10-27 08:00:00+00:00,0 days 03:00:00,,,,,,,61.36,,61.42
-1274,714,717,60.74,61.29,,,-1011.6324399999964,310.93244,-0.013073098452420088,2025-10-27 10:00:00+00:00,2025-10-27 13:00:00+00:00,0 days 03:00:00,,,,,,,,,
1253,722,727,60.93,61.02,,,-192.83669999999572,305.6067,-0.0025258493353027033,2025-10-27 18:00:00+00:00,2025-10-28 00:00:00+00:00,0 days 06:00:00,,,,,,,61.03,,61.06
-1248,728,729,61.03,61.08,61.08,60.93000000000001,-367.18655999999646,304.78656,-0.004820907750286653,2025-10-28 01:00:00+00:00,2025-10-28 02:00:00+00:00,0 days 01:00:00,,,,,,,,,
